seed,cope,target,subject,phase,conn
rACC,csp,sgACC,103,acquisition,14.214690208435059
rACC,csp,sgACC,103,extinction,-5.910738468170166
rACC,csp,sgACC,104,baseline,-6.281546592712402
rACC,csp,sgACC,104,acquisition,-2.325500011444092
rACC,csp,sgACC,104,extinction,3.740992784500122
rACC,csp,sgACC,105,baseline,0.8789455890655518
rACC,csp,sgACC,105,acquisition,-4.398970127105713
rACC,csp,sgACC,105,extinction,-12.326849937438965
rACC,csp,sgACC,106,baseline,1.0095397233963013
rACC,csp,sgACC,106,acquisition,4.330929279327393
rACC,csp,sgACC,106,extinction,4.715213298797607
rACC,csp,sgACC,107,baseline,15.522135734558105
rACC,csp,sgACC,107,acquisition,10.69388198852539
rACC,csp,sgACC,107,extinction,29.30556869506836
rACC,csp,sgACC,108,baseline,12.106966018676758
rACC,csp,sgACC,108,acquisition,-42.08176040649414
rACC,csp,sgACC,108,extinction,-4.474601745605469
rACC,csp,sgACC,109,baseline,-0.9294754266738892
rACC,csp,sgACC,109,acquisition,-2.7322328090667725
rACC,csp,sgACC,109,extinction,2.687549114227295
rACC,csp,sgACC,110,baseline,10.783989906311035
rACC,csp,sgACC,110,acquisition,0.27810776233673096
rACC,csp,sgACC,110,extinction,9.204628944396973
rACC,csp,sgACC,111,baseline,12.690054893493652
rACC,csp,sgACC,111,acquisition,52.387184143066406
rACC,csp,sgACC,111,extinction,11.712841987609863
rACC,csp,sgACC,112,baseline,-10.679057121276855
rACC,csp,sgACC,112,acquisition,-5.838627815246582
rACC,csp,sgACC,112,extinction,4.645666599273682
rACC,csp,sgACC,113,baseline,11.93313217163086
rACC,csp,sgACC,113,acquisition,9.713113784790039
rACC,csp,sgACC,113,extinction,-17.811866760253906
rACC,csp,sgACC,114,baseline,9.503639221191406
rACC,csp,sgACC,114,acquisition,-18.65347671508789
rACC,csp,sgACC,114,extinction,4.524468421936035
rACC,csp,sgACC,115,baseline,-19.634429931640625
rACC,csp,sgACC,115,acquisition,9.712400436401367
rACC,csp,sgACC,115,extinction,7.028904438018799
rACC,csp,sgACC,116,baseline,-1.7479714155197144
rACC,csp,sgACC,116,acquisition,17.450176239013672
rACC,csp,sgACC,116,extinction,14.802255630493164
rACC,csp,sgACC,117,baseline,-8.520100593566895
rACC,csp,sgACC,117,acquisition,-0.9919260740280151
rACC,csp,sgACC,117,extinction,9.507749557495117
rACC,csp,sgACC,118,baseline,10.114970207214355
rACC,csp,sgACC,118,acquisition,32.71977996826172
rACC,csp,sgACC,118,extinction,5.943448543548584
rACC,csp,sgACC,120,baseline,-0.5244532227516174
rACC,csp,sgACC,120,acquisition,9.805323600769043
rACC,csp,sgACC,120,extinction,-10.334975242614746
rACC,csp,sgACC,121,baseline,-25.75829315185547
rACC,csp,sgACC,121,acquisition,-15.330666542053223
rACC,csp,sgACC,121,extinction,-2.165471315383911
rACC,csp,sgACC,122,baseline,14.924101829528809
rACC,csp,sgACC,122,acquisition,9.72680377960205
rACC,csp,sgACC,122,extinction,7.553127765655518
rACC,csp,sgACC,123,baseline,23.294816970825195
rACC,csp,sgACC,123,acquisition,-2.294682741165161
rACC,csp,sgACC,123,extinction,20.623796463012695
rACC,csp,sgACC,124,baseline,11.175466537475586
rACC,csp,sgACC,124,acquisition,8.199238777160645
rACC,csp,sgACC,124,extinction,18.024330139160156
rACC,csp,sgACC,125,baseline,-14.903802871704102
rACC,csp,sgACC,125,acquisition,-8.119514465332031
rACC,csp,sgACC,125,extinction,-0.6535178422927856
rACC,csp,rACC,1,baseline,1.9281525611877441
rACC,csp,rACC,1,acquisition,-0.6299996376037598
rACC,csp,rACC,1,extinction,1.3928031921386719
rACC,csp,rACC,2,baseline,-2.080505132675171
rACC,csp,rACC,2,acquisition,0.7537879347801208
rACC,csp,rACC,2,extinction,-1.0473284721374512
rACC,csp,rACC,3,baseline,4.400623798370361
rACC,csp,rACC,3,acquisition,4.867711067199707
rACC,csp,rACC,3,extinction,16.68519401550293
rACC,csp,rACC,4,baseline,4.16261625289917
rACC,csp,rACC,4,acquisition,2.5568950176239014
rACC,csp,rACC,4,extinction,1.5004993677139282
rACC,csp,rACC,5,baseline,-1.1489472389221191
rACC,csp,rACC,5,acquisition,-0.9775019884109497
rACC,csp,rACC,5,extinction,-0.5469515323638916
rACC,csp,rACC,6,baseline,0.640493631362915
rACC,csp,rACC,6,acquisition,-0.31302595138549805
rACC,csp,rACC,6,extinction,0.8137158751487732
rACC,csp,rACC,7,baseline,-3.1012091636657715
rACC,csp,rACC,7,acquisition,0.4502542316913605
rACC,csp,rACC,7,extinction,0.21407738327980042
rACC,csp,rACC,8,baseline,0.9289615750312805
rACC,csp,rACC,8,acquisition,0.30793073773384094
rACC,csp,rACC,8,extinction,-0.044466324150562286
rACC,csp,rACC,9,baseline,-0.02740854024887085
rACC,csp,rACC,9,acquisition,1.6609516143798828
rACC,csp,rACC,9,extinction,1.1457033157348633
rACC,csp,rACC,10,baseline,-1.973312258720398
rACC,csp,rACC,10,acquisition,2.4807591438293457
rACC,csp,rACC,10,extinction,2.1312475204467773
rACC,csp,rACC,12,baseline,0.6640615463256836
rACC,csp,rACC,12,acquisition,1.5983341932296753
rACC,csp,rACC,12,extinction,1.8501298427581787
rACC,csp,rACC,13,baseline,2.416438341140747
rACC,csp,rACC,13,acquisition,0.34116077423095703
rACC,csp,rACC,13,extinction,2.9656190872192383
rACC,csp,rACC,14,baseline,0.964992880821228
rACC,csp,rACC,14,acquisition,0.18094812333583832
rACC,csp,rACC,14,extinction,0.09828111529350281
rACC,csp,rACC,15,baseline,2.752148389816284
rACC,csp,rACC,15,acquisition,-2.547111988067627
rACC,csp,rACC,15,extinction,3.1147680282592773
rACC,csp,rACC,16,baseline,1.2015365362167358
rACC,csp,rACC,16,acquisition,-1.9238992929458618
rACC,csp,rACC,16,extinction,-0.8648321628570557
rACC,csp,rACC,17,baseline,4.962155818939209
rACC,csp,rACC,17,acquisition,2.9268312454223633
rACC,csp,rACC,17,extinction,6.4377312660217285
rACC,csp,rACC,18,baseline,1.3550348281860352
rACC,csp,rACC,18,acquisition,-0.4606161415576935
rACC,csp,rACC,18,extinction,1.007030963897705
rACC,csp,rACC,19,baseline,1.073338508605957
rACC,csp,rACC,19,acquisition,1.61557137966156
rACC,csp,rACC,19,extinction,1.964859127998352
rACC,csp,rACC,20,baseline,1.3531359434127808
rACC,csp,rACC,20,acquisition,0.5630013346672058
rACC,csp,rACC,20,extinction,2.7808115482330322
rACC,csp,rACC,21,baseline,-2.714745283126831
rACC,csp,rACC,21,acquisition,-1.3072917461395264
rACC,csp,rACC,21,extinction,-0.615702748298645
rACC,csp,rACC,23,baseline,2.391606092453003
rACC,csp,rACC,23,acquisition,-0.3059428334236145
rACC,csp,rACC,23,extinction,-0.4042646586894989
rACC,csp,rACC,24,baseline,-0.3776558041572571
rACC,csp,rACC,24,acquisition,1.7191663980484009
rACC,csp,rACC,24,extinction,2.0680088996887207
rACC,csp,rACC,25,baseline,2.875751256942749
rACC,csp,rACC,25,acquisition,1.5942949056625366
rACC,csp,rACC,25,extinction,4.013288497924805
rACC,csp,rACC,26,baseline,3.135084629058838
rACC,csp,rACC,26,acquisition,2.4328203201293945
rACC,csp,rACC,26,extinction,7.886290073394775
rACC,csp,rACC,101,baseline,2.163740396499634
rACC,csp,rACC,101,acquisition,1.2207049131393433
rACC,csp,rACC,101,extinction,-2.5384914875030518
rACC,csp,rACC,102,baseline,2.596813678741455
rACC,csp,rACC,102,acquisition,1.8979933261871338
rACC,csp,rACC,102,extinction,3.619109869003296
rACC,csp,rACC,103,baseline,1.2184877395629883
rACC,csp,rACC,103,acquisition,1.01911199092865
rACC,csp,rACC,103,extinction,-0.4670497477054596
rACC,csp,rACC,104,baseline,6.985988616943359
rACC,csp,rACC,104,acquisition,0.5480036735534668
rACC,csp,rACC,104,extinction,2.6258394718170166
rACC,csp,rACC,105,baseline,-0.748940646648407
rACC,csp,rACC,105,acquisition,0.5299177765846252
rACC,csp,rACC,105,extinction,1.3439627885818481
rACC,csp,rACC,106,baseline,1.3520232439041138
rACC,csp,rACC,106,acquisition,1.0748335123062134
rACC,csp,rACC,106,extinction,0.29703110456466675
rACC,csp,rACC,107,baseline,-1.1009390354156494
rACC,csp,rACC,107,acquisition,0.12147761881351471
rACC,csp,rACC,107,extinction,0.8237934708595276
rACC,csp,rACC,108,baseline,5.476025581359863
rACC,csp,rACC,108,acquisition,-6.009039878845215
rACC,csp,rACC,108,extinction,1.1765824556350708
rACC,csp,rACC,109,baseline,1.051616907119751
rACC,csp,rACC,109,acquisition,0.012523848563432693
rACC,csp,rACC,109,extinction,2.503929853439331
rACC,csp,rACC,110,baseline,3.9137744903564453
rACC,csp,rACC,110,acquisition,4.479946136474609
rACC,csp,rACC,110,extinction,2.5492794513702393
rACC,csp,rACC,111,baseline,-5.243197917938232
rACC,csp,rACC,111,acquisition,8.408448219299316
rACC,csp,rACC,111,extinction,2.2287814617156982
rACC,csp,rACC,112,baseline,2.3618369102478027
rACC,csp,rACC,112,acquisition,1.2913793325424194
rACC,csp,rACC,112,extinction,0.5154210329055786
rACC,csp,rACC,113,baseline,1.2423951625823975
rACC,csp,rACC,113,acquisition,1.5391134023666382
rACC,csp,rACC,113,extinction,2.6034586429595947
rACC,csp,rACC,114,baseline,4.8576436042785645
rACC,csp,rACC,114,acquisition,4.016759395599365
rACC,csp,rACC,114,extinction,3.2697088718414307
rACC,csp,rACC,115,baseline,0.8817647099494934
rACC,csp,rACC,115,acquisition,3.641583204269409
rACC,csp,rACC,115,extinction,2.8864095211029053
rACC,csp,rACC,116,baseline,3.5818443298339844
rACC,csp,rACC,116,acquisition,4.580196857452393
rACC,csp,rACC,116,extinction,5.351839065551758
rACC,csp,rACC,117,baseline,4.28958797454834
rACC,csp,rACC,117,acquisition,6.598104953765869
rACC,csp,rACC,117,extinction,-0.1940557360649109
rACC,csp,rACC,118,baseline,1.0245537757873535
rACC,csp,rACC,118,acquisition,1.80557119846344
rACC,csp,rACC,118,extinction,-0.2464580535888672
rACC,csp,rACC,120,baseline,0.36087149381637573
rACC,csp,rACC,120,acquisition,2.9800312519073486
rACC,csp,rACC,120,extinction,-0.8663309216499329
rACC,csp,rACC,121,baseline,3.1874563694000244
rACC,csp,rACC,121,acquisition,1.2544095516204834
rACC,csp,rACC,121,extinction,2.15236759185791
rACC,csp,rACC,122,baseline,0.5739141702651978
rACC,csp,rACC,122,acquisition,1.018351674079895
rACC,csp,rACC,122,extinction,0.6628475785255432
rACC,csp,rACC,123,baseline,2.3206892013549805
rACC,csp,rACC,123,acquisition,1.994411587715149
rACC,csp,rACC,123,extinction,3.291539430618286
rACC,csp,rACC,124,baseline,-2.226855993270874
rACC,csp,rACC,124,acquisition,1.5541636943817139
rACC,csp,rACC,124,extinction,3.750358819961548
rACC,csp,rACC,125,baseline,-1.404054045677185
rACC,csp,rACC,125,acquisition,5.346202373504639
rACC,csp,rACC,125,extinction,5.5480451583862305
rACC,csp,lh_hpc,1,baseline,6.294480323791504
rACC,csp,lh_hpc,1,acquisition,-0.04794565960764885
rACC,csp,lh_hpc,1,extinction,3.583491563796997
rACC,csp,lh_hpc,2,baseline,0.13864856958389282
rACC,csp,lh_hpc,2,acquisition,-0.672876238822937
rACC,csp,lh_hpc,2,extinction,-7.413509368896484
rACC,csp,lh_hpc,3,baseline,-2.2866032123565674
rACC,csp,lh_hpc,3,acquisition,-8.265220642089844
rACC,csp,lh_hpc,3,extinction,12.108942985534668
rACC,csp,lh_hpc,4,baseline,2.571727991104126
rACC,csp,lh_hpc,4,acquisition,6.569741725921631
rACC,csp,lh_hpc,4,extinction,-2.7904245853424072
rACC,csp,lh_hpc,5,baseline,-1.960817575454712
rACC,csp,lh_hpc,5,acquisition,0.9033840298652649
rACC,csp,lh_hpc,5,extinction,0.2518911063671112
rACC,csp,lh_hpc,6,baseline,-7.408381938934326
rACC,csp,lh_hpc,6,acquisition,-0.45688384771347046
rACC,csp,lh_hpc,6,extinction,2.622706413269043
rACC,csp,lh_hpc,7,baseline,-2.7389495372772217
rACC,csp,lh_hpc,7,acquisition,1.8850698471069336
rACC,csp,lh_hpc,7,extinction,-9.535903930664062
rACC,csp,lh_hpc,8,baseline,-4.887888431549072
rACC,csp,lh_hpc,8,acquisition,2.276116371154785
rACC,csp,lh_hpc,8,extinction,1.7506701946258545
rACC,csp,lh_hpc,9,baseline,1.2021571397781372
rACC,csp,lh_hpc,9,acquisition,0.7713872790336609
rACC,csp,lh_hpc,9,extinction,4.790704727172852
rACC,csp,lh_hpc,10,baseline,-2.1471097469329834
rACC,csp,lh_hpc,10,acquisition,-5.283303260803223
rACC,csp,lh_hpc,10,extinction,-2.079962730407715
rACC,csp,lh_hpc,12,baseline,-0.13419386744499207
rACC,csp,lh_hpc,12,acquisition,0.05946262180805206
rACC,csp,lh_hpc,12,extinction,2.325821876525879
rACC,csp,lh_hpc,13,baseline,-6.967272758483887
rACC,csp,lh_hpc,13,acquisition,4.135011672973633
rACC,csp,lh_hpc,13,extinction,-8.711492538452148
rACC,csp,lh_hpc,14,baseline,-10.296443939208984
rACC,csp,lh_hpc,14,acquisition,-0.2194215953350067
rACC,csp,lh_hpc,14,extinction,3.6067793369293213
rACC,csp,lh_hpc,15,baseline,-2.490034341812134
rACC,csp,lh_hpc,15,acquisition,-0.2658975422382355
rACC,csp,lh_hpc,15,extinction,-5.275954246520996
rACC,csp,lh_hpc,16,baseline,-4.933200359344482
rACC,csp,lh_hpc,16,acquisition,9.151762962341309
rACC,csp,lh_hpc,16,extinction,1.1848143339157104
rACC,csp,lh_hpc,17,baseline,9.009799003601074
rACC,csp,lh_hpc,17,acquisition,10.084235191345215
rACC,csp,lh_hpc,17,extinction,5.1458740234375
rACC,csp,lh_hpc,18,baseline,-5.076030254364014
rACC,csp,lh_hpc,18,acquisition,1.8447712659835815
rACC,csp,lh_hpc,18,extinction,2.454284191131592
rACC,csp,lh_hpc,19,baseline,-4.0720319747924805
rACC,csp,lh_hpc,19,acquisition,4.875411510467529
rACC,csp,lh_hpc,19,extinction,-3.9855759143829346
rACC,csp,lh_hpc,20,baseline,-11.797494888305664
rACC,csp,lh_hpc,20,acquisition,2.5951225757598877
rACC,csp,lh_hpc,20,extinction,2.583390474319458
rACC,csp,lh_hpc,21,baseline,4.257510662078857
rACC,csp,lh_hpc,21,acquisition,-2.2638838291168213
rACC,csp,lh_hpc,21,extinction,2.2398667335510254
rACC,csp,lh_hpc,23,baseline,-3.0671770572662354
rACC,csp,lh_hpc,23,acquisition,-5.249284744262695
rACC,csp,lh_hpc,23,extinction,-3.164937734603882
rACC,csp,lh_hpc,24,baseline,-3.3742241859436035
rACC,csp,lh_hpc,24,acquisition,5.078014373779297
rACC,csp,lh_hpc,24,extinction,2.546245574951172
rACC,csp,lh_hpc,25,baseline,-0.9175150990486145
rACC,csp,lh_hpc,25,acquisition,1.2475826740264893
rACC,csp,lh_hpc,25,extinction,5.115035533905029
rACC,csp,lh_hpc,26,baseline,-1.4081934690475464
rACC,csp,lh_hpc,26,acquisition,-0.4552753269672394
rACC,csp,lh_hpc,26,extinction,6.675464630126953
rACC,csp,lh_hpc,101,baseline,2.3780341148376465
rACC,csp,lh_hpc,101,acquisition,3.594297409057617
rACC,csp,lh_hpc,101,extinction,1.7806073427200317
rACC,csp,lh_hpc,102,baseline,9.94403076171875
rACC,csp,lh_hpc,102,acquisition,3.3062918186187744
rACC,csp,lh_hpc,102,extinction,-9.128273963928223
rACC,csp,lh_hpc,103,baseline,-0.20899704098701477
rACC,csp,lh_hpc,103,acquisition,-0.5979124307632446
rACC,csp,lh_hpc,103,extinction,-4.856266021728516
rACC,csp,lh_hpc,104,baseline,4.956599712371826
rACC,csp,lh_hpc,104,acquisition,3.817795991897583
rACC,csp,lh_hpc,104,extinction,6.14141845703125
rACC,csp,lh_hpc,105,baseline,-2.9010872840881348
rACC,csp,lh_hpc,105,acquisition,-5.918635845184326
rACC,csp,lh_hpc,105,extinction,3.395430326461792
rACC,csp,lh_hpc,106,baseline,0.41671130061149597
rACC,csp,lh_hpc,106,acquisition,-1.481506586074829
rACC,csp,lh_hpc,106,extinction,-0.07265812158584595
rACC,csp,lh_hpc,107,baseline,5.073775291442871
rACC,csp,lh_hpc,107,acquisition,4.82913875579834
rACC,csp,lh_hpc,107,extinction,5.136927604675293
rACC,csp,lh_hpc,108,baseline,-13.304694175720215
rACC,csp,lh_hpc,108,acquisition,-5.728555679321289
rACC,csp,lh_hpc,108,extinction,-3.514021635055542
rACC,csp,lh_hpc,109,baseline,-3.6516106128692627
rACC,csp,lh_hpc,109,acquisition,1.961452603340149
rACC,csp,lh_hpc,109,extinction,-0.03629117086529732
rACC,csp,lh_hpc,110,baseline,3.0815370082855225
rACC,csp,lh_hpc,110,acquisition,4.610494613647461
rACC,csp,lh_hpc,110,extinction,10.69315242767334
rACC,csp,lh_hpc,111,baseline,23.25535011291504
rACC,csp,lh_hpc,111,acquisition,35.65257263183594
rACC,csp,lh_hpc,111,extinction,12.929692268371582
rACC,csp,lh_hpc,112,baseline,-2.7546491622924805
rACC,csp,lh_hpc,112,acquisition,-2.393308639526367
rACC,csp,lh_hpc,112,extinction,5.635149955749512
rACC,csp,lh_hpc,113,baseline,-7.592444896697998
rACC,csp,lh_hpc,113,acquisition,11.925087928771973
rACC,csp,lh_hpc,113,extinction,-9.593086242675781
rACC,csp,lh_hpc,114,baseline,-6.626385688781738
rACC,csp,lh_hpc,114,acquisition,0.7277426719665527
rACC,csp,lh_hpc,114,extinction,-7.56328821182251
rACC,csp,lh_hpc,115,baseline,-6.104300022125244
rACC,csp,lh_hpc,115,acquisition,-3.8566572666168213
rACC,csp,lh_hpc,115,extinction,-4.9250946044921875
rACC,csp,lh_hpc,116,baseline,12.35201358795166
rACC,csp,lh_hpc,116,acquisition,7.433778285980225
rACC,csp,lh_hpc,116,extinction,7.193507194519043
rACC,csp,lh_hpc,117,baseline,2.6803369522094727
rACC,csp,lh_hpc,117,acquisition,3.8603854179382324
rACC,csp,lh_hpc,117,extinction,4.448551177978516
rACC,csp,lh_hpc,118,baseline,1.5974462032318115
rACC,csp,lh_hpc,118,acquisition,12.953269004821777
rACC,csp,lh_hpc,118,extinction,3.870283842086792
rACC,csp,lh_hpc,120,baseline,-2.4008424282073975
rACC,csp,lh_hpc,120,acquisition,14.178166389465332
rACC,csp,lh_hpc,120,extinction,1.4904922246932983
rACC,csp,lh_hpc,121,baseline,-10.692169189453125
rACC,csp,lh_hpc,121,acquisition,-1.1159664392471313
rACC,csp,lh_hpc,121,extinction,-3.074241876602173
rACC,csp,lh_hpc,122,baseline,2.37815523147583
rACC,csp,lh_hpc,122,acquisition,-1.0489736795425415
rACC,csp,lh_hpc,122,extinction,2.214857339859009
rACC,csp,lh_hpc,123,baseline,1.820669174194336
rACC,csp,lh_hpc,123,acquisition,-0.8806947469711304
rACC,csp,lh_hpc,123,extinction,9.609403610229492
rACC,csp,lh_hpc,124,baseline,6.745945930480957
rACC,csp,lh_hpc,124,acquisition,-4.119982719421387
rACC,csp,lh_hpc,124,extinction,9.202000617980957
rACC,csp,lh_hpc,125,baseline,-10.994525909423828
rACC,csp,lh_hpc,125,acquisition,7.277674674987793
rACC,csp,lh_hpc,125,extinction,3.0188779830932617
rACC,csp,rh_hpc,1,baseline,3.202418804168701
rACC,csp,rh_hpc,1,acquisition,-0.6525240540504456
rACC,csp,rh_hpc,1,extinction,2.2056162357330322
rACC,csp,rh_hpc,2,baseline,-3.058863639831543
rACC,csp,rh_hpc,2,acquisition,3.0345335006713867
rACC,csp,rh_hpc,2,extinction,-7.346876621246338
rACC,csp,rh_hpc,3,baseline,-6.9403486251831055
rACC,csp,rh_hpc,3,acquisition,-4.660091876983643
rACC,csp,rh_hpc,3,extinction,-7.001588344573975
rACC,csp,rh_hpc,4,baseline,0.2623414397239685
rACC,csp,rh_hpc,4,acquisition,7.205358028411865
rACC,csp,rh_hpc,4,extinction,-1.5002927780151367
rACC,csp,rh_hpc,5,baseline,-2.435822010040283
rACC,csp,rh_hpc,5,acquisition,0.020211832597851753
rACC,csp,rh_hpc,5,extinction,1.0068203210830688
rACC,csp,rh_hpc,6,baseline,-5.88368034362793
rACC,csp,rh_hpc,6,acquisition,-4.11849308013916
rACC,csp,rh_hpc,6,extinction,2.7330188751220703
rACC,csp,rh_hpc,7,baseline,-2.3087985515594482
rACC,csp,rh_hpc,7,acquisition,0.8490825891494751
rACC,csp,rh_hpc,7,extinction,-14.877253532409668
rACC,csp,rh_hpc,8,baseline,-7.050965785980225
rACC,csp,rh_hpc,8,acquisition,0.9771037101745605
rACC,csp,rh_hpc,8,extinction,-0.49596723914146423
rACC,csp,rh_hpc,9,baseline,-5.4512457847595215
rACC,csp,rh_hpc,9,acquisition,-5.289976596832275
rACC,csp,rh_hpc,9,extinction,8.626786231994629
rACC,csp,rh_hpc,10,baseline,4.360803127288818
rACC,csp,rh_hpc,10,acquisition,-7.433481216430664
rACC,csp,rh_hpc,10,extinction,-3.8799092769622803
rACC,csp,rh_hpc,12,baseline,-1.06382155418396
rACC,csp,rh_hpc,12,acquisition,1.656793475151062
rACC,csp,rh_hpc,12,extinction,2.1003470420837402
rACC,csp,rh_hpc,13,baseline,-10.27076244354248
rACC,csp,rh_hpc,13,acquisition,2.8262743949890137
rACC,csp,rh_hpc,13,extinction,-8.1829252243042
rACC,csp,rh_hpc,14,baseline,-9.7927885055542
rACC,csp,rh_hpc,14,acquisition,1.3057830333709717
rACC,csp,rh_hpc,14,extinction,0.11661460995674133
rACC,csp,rh_hpc,15,baseline,-0.8732806444168091
rACC,csp,rh_hpc,15,acquisition,-1.4363033771514893
rACC,csp,rh_hpc,15,extinction,-2.1101467609405518
rACC,csp,rh_hpc,16,baseline,-6.031108379364014
rACC,csp,rh_hpc,16,acquisition,7.395878314971924
rACC,csp,rh_hpc,16,extinction,-1.2483168840408325
rACC,csp,rh_hpc,17,baseline,4.806744575500488
rACC,csp,rh_hpc,17,acquisition,6.12865686416626
rACC,csp,rh_hpc,17,extinction,3.554273843765259
rACC,csp,rh_hpc,18,baseline,-5.760091304779053
rACC,csp,rh_hpc,18,acquisition,3.1193299293518066
rACC,csp,rh_hpc,18,extinction,-0.7384758591651917
rACC,csp,rh_hpc,19,baseline,0.6446206569671631
rACC,csp,rh_hpc,19,acquisition,3.760202646255493
rACC,csp,rh_hpc,19,extinction,-1.2665259838104248
rACC,csp,rh_hpc,20,baseline,-14.007766723632812
rACC,csp,rh_hpc,20,acquisition,0.7935734987258911
rACC,csp,rh_hpc,20,extinction,-3.2392325401306152
rACC,csp,rh_hpc,21,baseline,5.062068939208984
rACC,csp,rh_hpc,21,acquisition,-1.5492700338363647
rACC,csp,rh_hpc,21,extinction,3.7189483642578125
rACC,csp,rh_hpc,23,baseline,-1.0352436304092407
rACC,csp,rh_hpc,23,acquisition,-7.922562599182129
rACC,csp,rh_hpc,23,extinction,-0.9943812489509583
rACC,csp,rh_hpc,24,baseline,-1.9787969589233398
rACC,csp,rh_hpc,24,acquisition,5.789037227630615
rACC,csp,rh_hpc,24,extinction,1.9425578117370605
rACC,csp,rh_hpc,25,baseline,-2.661907196044922
rACC,csp,rh_hpc,25,acquisition,4.97703218460083
rACC,csp,rh_hpc,25,extinction,8.12033748626709
rACC,csp,rh_hpc,26,baseline,-5.478390693664551
rACC,csp,rh_hpc,26,acquisition,-0.23292991518974304
rACC,csp,rh_hpc,26,extinction,2.2676162719726562
rACC,csp,rh_hpc,101,baseline,-3.007418394088745
rACC,csp,rh_hpc,101,acquisition,2.3154473304748535
rACC,csp,rh_hpc,101,extinction,0.35861334204673767
rACC,csp,rh_hpc,102,baseline,12.616008758544922
rACC,csp,rh_hpc,102,acquisition,-2.1087217330932617
rACC,csp,rh_hpc,102,extinction,-10.330400466918945
rACC,csp,rh_hpc,103,baseline,-1.1436384916305542
rACC,csp,rh_hpc,103,acquisition,-3.4539566040039062
rACC,csp,rh_hpc,103,extinction,-2.198113441467285
rACC,csp,rh_hpc,104,baseline,2.7043755054473877
rACC,csp,rh_hpc,104,acquisition,11.150001525878906
rACC,csp,rh_hpc,104,extinction,2.5247690677642822
rACC,csp,rh_hpc,105,baseline,3.0994112491607666
rACC,csp,rh_hpc,105,acquisition,-3.216479539871216
rACC,csp,rh_hpc,105,extinction,-2.5921285152435303
rACC,csp,rh_hpc,106,baseline,1.2216824293136597
rACC,csp,rh_hpc,106,acquisition,0.09192502498626709
rACC,csp,rh_hpc,106,extinction,-0.8478620052337646
rACC,csp,rh_hpc,107,baseline,3.9974241256713867
rACC,csp,rh_hpc,107,acquisition,3.411991834640503
rACC,csp,rh_hpc,107,extinction,5.903366565704346
rACC,csp,rh_hpc,108,baseline,-15.102828979492188
rACC,csp,rh_hpc,108,acquisition,-3.226602554321289
rACC,csp,rh_hpc,108,extinction,-1.64915931224823
rACC,csp,rh_hpc,109,baseline,-4.941178798675537
rACC,csp,rh_hpc,109,acquisition,-1.4834522008895874
rACC,csp,rh_hpc,109,extinction,-0.918021023273468
rACC,csp,rh_hpc,110,baseline,2.7182624340057373
rACC,csp,rh_hpc,110,acquisition,1.687291145324707
rACC,csp,rh_hpc,110,extinction,11.13171672821045
rACC,csp,rh_hpc,111,baseline,29.493356704711914
rACC,csp,rh_hpc,111,acquisition,78.56001281738281
rACC,csp,rh_hpc,111,extinction,17.40218162536621
rACC,csp,rh_hpc,112,baseline,0.25257736444473267
rACC,csp,rh_hpc,112,acquisition,-2.1731808185577393
rACC,csp,rh_hpc,112,extinction,9.991530418395996
rACC,csp,rh_hpc,113,baseline,-4.2064995765686035
rACC,csp,rh_hpc,113,acquisition,13.958822250366211
rACC,csp,rh_hpc,113,extinction,-11.28877067565918
rACC,csp,rh_hpc,114,baseline,-7.0777587890625
rACC,csp,rh_hpc,114,acquisition,-5.813976287841797
rACC,csp,rh_hpc,114,extinction,-0.7945032715797424
rACC,csp,rh_hpc,115,baseline,-4.207574367523193
rACC,csp,rh_hpc,115,acquisition,5.471245765686035
rACC,csp,rh_hpc,115,extinction,0.11495555192232132
rACC,csp,rh_hpc,116,baseline,8.47500991821289
rACC,csp,rh_hpc,116,acquisition,10.102160453796387
rACC,csp,rh_hpc,116,extinction,11.76099681854248
rACC,csp,rh_hpc,117,baseline,6.491774082183838
rACC,csp,rh_hpc,117,acquisition,2.8788516521453857
rACC,csp,rh_hpc,117,extinction,1.8638567924499512
rACC,csp,rh_hpc,118,baseline,-3.12005352973938
rACC,csp,rh_hpc,118,acquisition,11.955005645751953
rACC,csp,rh_hpc,118,extinction,2.977308511734009
rACC,csp,rh_hpc,120,baseline,-0.9139913320541382
rACC,csp,rh_hpc,120,acquisition,5.738204479217529
rACC,csp,rh_hpc,120,extinction,2.5286672115325928
rACC,csp,rh_hpc,121,baseline,-7.790365219116211
rACC,csp,rh_hpc,121,acquisition,-0.9744718670845032
rACC,csp,rh_hpc,121,extinction,3.3224921226501465
rACC,csp,rh_hpc,122,baseline,-0.43658459186553955
rACC,csp,rh_hpc,122,acquisition,-3.1263604164123535
rACC,csp,rh_hpc,122,extinction,3.659868001937866
rACC,csp,rh_hpc,123,baseline,-2.5069870948791504
rACC,csp,rh_hpc,123,acquisition,3.755509853363037
rACC,csp,rh_hpc,123,extinction,10.76218032836914
rACC,csp,rh_hpc,124,baseline,0.4734889268875122
rACC,csp,rh_hpc,124,acquisition,0.3520973324775696
rACC,csp,rh_hpc,124,extinction,10.981100082397461
rACC,csp,rh_hpc,125,baseline,-11.248169898986816
rACC,csp,rh_hpc,125,acquisition,3.3678905963897705
rACC,csp,rh_hpc,125,extinction,3.3049113750457764
rACC,csp,lh_amyg,1,baseline,-16.23130226135254
